"","loan_id","account_id","date.x","amount","duration","payments","status","n_credit","n_withdrawal","max_credit","avg_credit","min_credit","sd_credit","skew_credit","kurtosi_credit","median_credit","mad_credit","growth_credit","max_withdrawal","avg_withdrawal","min_withdrawal","sd_withdrawal","skew_withdrawal","kurtosi_withdrawal","median_withdrawal","mad_withdrawal","grwoth_withdrawal","avg_amount","sd_amount","skew_amount","kurtosi_amount","median_amount","mad_amount","growth_amount","avg_balance","max_balance","min_balance","sd_balance","skew_balance","kurtosi_balance","median_balance","mad_balance","growth_balance","disp_id","client_id","type.x","birthday","gender","age_range","age","district_id","frequency","date.y","name","region","hab","m_hab.499","m_hab500.1999","m_hab2000.9999","m_hab.10000","cities","urban_hab","salary","unemployment95","unemployment96","enterpreneurs_per_hab","crimes95","crimes96","avg_monthly_balance","datediff","credit_per_witdrawal","credit_per_payments","crimes96_per_crime95","loanAmount_per_avgAmount","card_id","type.y","issued","avg_amount_by_duration","cover_loan","n_credits_vs_n_withdrawal","avg_credits_vs_avg_withdrawal","time_before_loan","payments_by_duration","avg_monthly_balance_vs_payments","frequency_numeric","region_numeric","gender_numeric","card_numeric","max_balance_vs_min_balance"
"149",5414,2228,950329,185952,48,3874,1,20,14,46725,12500.505,68.7,16935.1043482707,0.90061508792869,-0.908467417505118,496.25,574.43337,49.1314285714286,57400,11973.2142857143,1800,14859.4973006314,2.04100330650717,3.36343870809712,5350,2372.16,-0.111111111111111,2423.09117647059,20039.5472244164,0.0482306866775914,1.45123851911415,172.1,7742.28546,49.1314285714286,50113.1941176471,145318.2,700,31588.3799619124,1.44560944912782,1.99826264891444,38689.45,16075.31289,116.693142857143,2700,2700,"OWNER",450222,"m","40_50",53.9778,34,"monthly issuance",940319,"Chomutov","north Bohemia",125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323,5190,38235.2801282051,500107,1.04403919463087,3.22676948890036,0.975014089798986,76.741643816661,NA,NA,0,116308.376470588,19530.4294117647,6,527.290714285713,-10010,185952,-31408.3434012066,2,3,2,0,-144618.2
"150",5453,2361,950401,156672,36,4352,1,37,38,10380,3672.61891891892,11.2,3551.69090659942,0.323532415709813,-1.47158746529531,3400,4921.93548,-0.8396,9000,2963.56315789474,14.6,2233.0201339455,0.157527457285157,-0.590379712401419,3310,2144.5809,-0.987833333333333,310.286666666667,4448.20208548727,0.501647163001167,-0.577751749143472,-14.6,5062.48596,-0.8396,22927.5026666667,41876.9,500,6686.14559025204,0.00789743226682248,1.75616127441857,23665.3,4617.70596,45.5722,2853,2853,"OWNER",560425,"f","50_60",42.9575,28,"monthly issuance",940225,"Plzen - sever","west Bohemia",72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,22129.7787414966,389976,1.2392578538896,0.843892214825119,0.965189873417722,504.926626990095,NA,NA,0,11170.32,122574.177333333,-1,709.055761024182,-10176,156672,-123371.901258503,2,8,1,0,-41376.9
"151",5740,3752,950402,18564,12,1547,1,9,4,25603.5,8607.3,24,10385.8369772253,0.365174377355116,-1.80968297090168,200,260.9376,-0.1635,13400,8550,300,5961.26384810022,-0.460783666963501,-1.92989282137513,10250,3928.89,43.6666666666667,3328.13076923077,12195.3593972178,0.363055811200445,-1.22500880248636,148,12228.4848,-0.1635,35538.0461538462,56498.4,200,14265.870341694,-0.85564972843727,0.453097530514889,39281.4,7094.09274,215.3285,4527,4527,"OWNER",630204,"f","60_70",35.9796,1,"monthly issuance",941125,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,30826.3066666667,320198,1.00670175438596,5.56386554621849,1.15675152024464,5.57790582378189,NA,NA,0,39937.5692307692,-56911.6153846154,5,57.2999999999993,-9277,18564,52199.8758974359,2,5,1,0,-56298.4
"152",5804,4079,950405,158976,48,3312,1,52,95,48358,13041.75,74.4,13603.8875774465,0.893806802910029,-0.238582738592198,9438,13627.91094,-0.876,37300,6339.34038461538,14.6,8769.23573957374,1.73360933064125,2.32674079666224,3350,4643.5032,-0.999336363636364,121.023076923077,14000.1672845805,0.681875539095115,2.08101759900446,-218,6348.4932,-0.876,49916.091025641,130293.2,600,23319.3381850464,0.502064078845875,0.0456725671550422,46729.2,26540.46738,30.49,4916,4916,"OWNER",390109,"m","30_40",59.9891,52,"monthly issuance",931103,"Usti nad Orlici","east Bohemia",139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,44510.0310991296,560296,2.05727239882092,3.93772644927536,1.09165366614665,1313.60071187949,NA,NA,0,5809.10769230769,103250.801282051,-43,6702.40961538462,-19302,158976,-108656.861208563,2,2,2,0,-129693.2
"153",6745,8625,950410,47304,24,1971,1,76,83,49060,15647.2947368421,38.3,17036.1889923844,0.54067256256148,-1.25069929287219,9940,14540.15472,96.64,59900,12381.7142857143,14.6,14812.9611012981,1.53700773089029,1.61512405014712,8151,9415.9926,1.23484848484848,374.002395209581,21120.8174813295,0.0458498939803114,0.710791257225822,-14.6,12063.02664,-74.75,68740.0233532934,148093,400,30916.763221259,0.0945242669787351,-0.563626020547949,70189,33790.23312,155.14575,10328,10636,"OWNER",710803,"m","70_80",27.9197,64,"monthly issuance",931110,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265,67580.9408071612,239607,1.26374219076397,7.93875937942268,0.951159678858162,126.480473403097,NA,NA,0,8976.05748502994,-30412.0808383233,-7,3265.58045112782,-19300,47304,29252.9982921912,2,7,2,0,-147693
"154",6950,9591,950411,104712,24,4363,1,72,103,49831,16041.9513888889,83.9,16620.5305953506,0.746767176166249,-0.786617524707371,12512,18168.07692,-0.5,56400,9522.85042016807,14.6,12242.0118827656,2.07590776949985,3.95464909286932,4200,5337.36,-0.838677042801556,114.142931937173,18724.4906773017,0.322181701961668,1.65601119062199,-1900,4892.58,-0.5,57357.8434554974,147603.2,400,27075.7420583239,0.812202602745385,0.537442614481562,52538.3,26734.9845,63.868,11496,11804,"OWNER",441212,"m","40_50",54.8788,74,"monthly issuance",930520,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,51670.122783374,509199,1.68457454239901,3.67681672906002,0.9768395272069,917.376119772674,NA,NA,0,2739.43036649215,44614.7261780105,-31,6519.10096872082,-19891,104712,-50302.4468501338,2,4,2,0,-147203.2
"155",6996,9828,950413,126600,24,5275,1,46,74,47472,17293.5565217391,62.3,17819.1457514744,0.195939119283637,-1.68596253192404,16024,23439.01644,78.12,32400,8683.52093023256,14.6,8204.0959560327,1.0520857314606,0.32405137386333,6200,8662.38702,1,369.09696969697,17524.9891424733,1.02795621992463,0.563724155779865,-2550,5411.49,-53.5,47118.9931818182,94043.3,400,17179.8114630378,0.426587331907527,-0.117378465301347,46120.85,15430.97493,120.8015,11787,12095,"OWNER",390227,"m","30_40",59.9773,11,"monthly issuance",930520,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,46605.0042063492,560186,1.99153737990426,3.27839934061405,1.01553956834532,342.99929393606,NA,NA,0,8858.32727272727,70622.6795454545,-28,8610.03559150657,-19893,126600,-71136.6685209235,2,1,2,0,-93643.3
"156",5352,1993,950415,68400,12,5700,-1,9,5,31037,6971.8,66.2,11183.7666617737,1.0799988521254,-0.418697234320117,160.9,140.40222,-0.815375,15800,7760,2200,5554.54768635575,0.368589065639255,-1.85220120483353,6000,5633.88,-0.642201834862385,1710.44285714286,11837.3868100324,0.974603077977057,0.444118678407311,147.7,4740.91002,-0.815375,31793.7357142857,51242.2,800,12297.1550986777,-0.646497556281429,0.706464802553276,30793.9,8641.3341,28.932625,2422,2422,"OWNER",760609,"f","70_80",22.9391,68,"monthly issuance",941030,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,27109.2666666667,189806,0.898427835051546,1.22312280701754,1.04695002667615,39.9896434507354,NA,NA,0,20525.3142857143,16080.95,4,-788.2,-9385,68400,-20765.4190476191,2,4,1,0,-50442.2
"157",6151,5628,950425,225420,60,3757,1,22,29,20727,7056.20454545455,43.4,7273.70692206344,0.215679525169918,-1.73574742231271,4450,6492.37953,68.09,14800,4235.62068965517,14.6,3818.02430971264,0.974357941225635,0.244405345730834,3000,3024.504,0.096774193548387,635.362745098039,7892.11536428506,0.724476878977787,-0.159303803701687,-14.6,4426.15404,-35,31185.1568627451,53271.6,200,9614.3623318295,-0.248645304969443,1.02815648913947,30880.1,7957.8555,161.017,6798,6798,"OWNER",480803,"f","40_50",50.9197,61,"monthly issuance",940617,"Trebic","south Moravia",117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,30052.697965368,469622,1.66591984090743,1.87814866794106,0.974905303030303,354.789451756755,NA,NA,0,38121.7647058824,156113.078431373,-7,2820.58385579937,-9808,225420,-157245.53732875,2,7,1,0,-53071.6
"158",5310,1762,950428,248148,36,6893,1,37,83,28362,9398.81621621622,86.7,9879.25499753885,0.337540610652345,-1.59219285783679,3200,4572.19014,30.5133333333333,28960,3694.54939759036,14.6,4632.67886720809,3.23147377692434,12.9073870024075,2520,2471.4942,3.69230769230769,342.571666666667,9010.16589118944,0.928958859792726,2.23872786904179,-966.5,2703.5211,-11.1666666666667,36063.7883333333,67486,600,10761.578895609,-0.124708001020714,0.291820105663048,34652.45,10987.5486,67.5143333333333,2136,2136,"OWNER",400724,"f","40_50",58.9276,28,"monthly issuance",931211,"Plzen - sever","west Bohemia",72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580,1525,35494.2172175537,549704,2.54396820958633,1.36353056959469,0.965189873417722,724.368137080805,NA,NA,0,12332.58,199751.631666667,-46,5704.26681862586,-19217,248148,-200321.202782446,2,8,1,0,-66886
"159",5045,347,950501,187224,24,7801,-1,38,40,46293,13214.3052631579,16.8,16502.3025637448,0.741002606993576,-1.15645974354279,1900,2748.22149,-0.6205,51900,9026.228,0.2,10259.9184352099,2.00067369556375,4.81922857523379,7438.5,6579.0375,-0.995290322580645,577.638636363636,17258.630286253,0.628381880836364,1.35188447014766,-14.6,9739.05114,-1.073,42084.3113636364,92571.3,-243.3,22038.4815890867,0.285300860735952,-0.415850653049622,40798.2,22018.61151,253.1605,424,424,"OWNER",471008,"m","40_50",51.8992,65,"monthly issuance",931213,"Znojmo","south Moravia",114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,39165.7266946779,479493,1.46398974889155,1.69392453059324,1.26008344923505,324.119593486019,NA,NA,0,13863.3272727273,131276.361363636,-2,4188.07726315789,-19288,187224,-134194.946032595,2,7,2,0,-92814.6
"160",6929,9472,950508,36396,12,3033,1,56,101,48143,16954.9410714286,92.8,17421.0020821763,0.498730829498534,-1.28854975226115,16055.5,23400.91362,-0.778,51700,8862.70588235294,30,11107.2297021,1.68898919951423,2.06498988529216,5119,4105.3194,-0.799254901960784,287.85253164557,18416.5406807977,0.593038748874069,1.08757497478447,-2300,4179.4494,-7.39875,57977.0348101266,125887.5,800,25051.2576378554,0.520977999990167,-0.329689004277434,53405.2,23222.33445,55.85075,11354,11662,"OWNER",720403,"m","70_80",26.9597,1,"weekly issuance",930706,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,0.29,0.43,167,85677,99107,55097.2999755317,230105,1.9130659751655,5.59015531534078,1.15675152024464,126.439742572124,NA,NA,0,3454.23037974684,-25035.2651898734,-45,8092.23518907563,-19802,36396,22155.5303552785,3,5,2,0,-125087.5
"161",5151,960,950524,189060,60,3151,1,14,15,60016,21569.6071428571,100.5,22692.4196530459,0.163921949387755,-1.83643297246418,20200.45,29405.74014,199.055,40300,14564.3125,100,13467.9419448246,0.682604687023897,-1.14374996419894,9504.5,9050.5317,-0.626373626373626,2298.18333333333,25706.572244562,0.535702385070663,-0.561442575486377,-100,13943.1117,-18,72242.8966666667,101793.6,200,24683.0632141581,-0.933323220405949,0.367042462100041,79375.1,25019.39391,343.728,1157,1157,"OWNER",581230,"f","50_60",40.877,4,"issuance after transaction",941102,"Kladno","central Bohemia",149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,71627.0802721088,369294,1.48099041014515,6.84532121322029,1.12356979405034,82.2649774096932,NA,NA,0,137891,-21073.8966666667,-1,7005.29464285714,-9422,189060,20458.0802721088,1,1,1,0,-101593.6
"162",5212,1256,950529,71064,36,1974,1,29,57,22908,7801.57586206897,32.3,8226.38439902172,0.330242202994878,-1.60984231778982,2300,3362.09202,20.8171428571429,13600,3418.4,14.6,3542.89183577484,1.44028773890479,1.26814464864967,1800,2312.856,-0.734513274336283,365.08023255814,7683.02450677611,1.14901383514275,1.09223780422151,-1178,1969.48584,-5.28571428571429,34577.3023255814,55373.3,700,9923.17154112448,-0.253851698763827,0.468988103150882,33615.75,8742.8922,43.8528571428571,1516,1516,"OWNER",461017,"f","40_50",52.8983,38,"monthly issuance",940421,"Louny","north Bohemia",85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653,2822,33016.2816326531,489512,2.28223024282383,3.95216609020718,1.06370147003392,194.653102694852,NA,NA,0,13142.888372093,23343.8093023256,-28,4383.17586206897,-10108,71064,-24904.8299952539,2,3,1,0,-54673.3
"163",5138,854,950530,87216,48,1817,1,41,107,15608,5670.47073170732,25,5673.20899351698,0.183846636162532,-1.67098648659913,5800,8387.66124,13.8642857142857,9900,1922.3738317757,14.6,2015.28353135771,1.80534156641164,3.42309938351099,1300,1361.0268,0.0909090909090908,181.049324324324,4828.21233652769,1.44474312605513,1.90905711488126,-700,1244.12379,-4.42857142857143,30847.1493243243,43787.3,700,6554.7605128343,-0.566331751820775,2.22825207023736,30297.9,5873.69055,41.3404285714286,1029,1029,"OWNER",540316,"f","50_60",44.9684,62,"monthly issuance",930921,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,29278.5913718821,410214,2.94972322135154,3.12078741425829,1.06877528503126,481.725078651853,NA,NA,0,8690.36756756757,47678.4831081081,-66,3748.09689993162,-19609,87216,-49247.0410605503,2,7,1,0,-43087.3
"164",5713,3629,950530,158760,60,2646,1,55,106,23810,7197.82909090909,17,8273.80356246443,0.525131754958549,-1.43468893476539,1400,1932.86562,-0.555555555555556,17200,3393.67747747748,14.6,3756.32791744773,1.4050019931889,1.49669569195862,1894,2262.4476,-0.42,115.556626506024,7537.530722815,1.19619724782053,1.59973562619661,-368,2262.4476,-4.22222222222222,24908.7614457831,59898.4,900,8944.71531123885,0.789232723956514,2.52902639910551,24269.95,6919.44246,20.3136666666667,4377,4377,"OWNER",780131,"m","70_80",20.9869,48,"monthly issuance",930727,"Rychnov nad Kneznou","east Bohemia",78955,50,24,8,1,9,59,9060,1.78,2.44,124,1655,1717,25266.1517247004,170399,2.12095260633289,2.72026798598227,1.03746223564955,1373.87188255901,NA,NA,0,6933.39759036145,126917.840963855,-51,3804.15161343161,-19803,158760,-126560.450684938,2,2,2,0,-58998.4
"165",6704,8377,950601,417060,60,6951,1,41,33,43656,10538.9536585366,67.8,14228.9022566236,1.03644109055718,-0.369051509168366,372.3,451.4517,0.8615,52700,10639.9515151515,14.6,12070.7080008828,1.62611237615267,2.45815500204755,6100,7306.2528,-0.999239583333333,1094.30675675676,16945.5407461533,0.207158440720019,1.33287456483962,100.3,7588.39158,-1.073,58445.027027027,127508.6,200,25817.7354135523,0.183533672967857,-0.546466596528027,57892.1,31501.98828,403.8935,10042,10350,"OWNER",610914,"f","60_70",37.9086,29,"monthly issuance",931120,"Rokycany","west Bohemia",45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818,888,38097.3547368421,339687,0.990507676987897,1.51617805474559,1.08557457212714,381.11799769569,NA,NA,0,65658.4054054054,292956.567567568,8,-100.997856614929,-19481,417060,-313304.239857752,2,8,1,0,-127308.6
"166",6474,7190,950606,63360,60,1056,1,49,70,12138,4125.16326530612,51.7,4198.69286736429,0.325039237467437,-1.5349434906583,1500,2091.2073,-0.845857142857143,7300,2521.39428571429,14.6,2295.27285636899,0.40014376305926,-1.47498641777752,1360,1994.69004,-0.994785714285714,215.423529411765,4587.22746907116,0.807389894459796,-0.0253633160152247,-14.6,2053.99404,-1.02085714285714,29108.3638655462,40733.8,700,6107.70691624117,-0.987238833931266,3.54024253576377,28728,5599.33542,35.6214285714286,8677,8677,"OWNER",550814,"m","50_60",43.9186,49,"monthly issuance",930906,"Semily","east Bohemia",75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,27976.0640022676,399792,1.63606433499055,3.90640460729746,1.2789156626506,294.118289552728,NA,NA,0,12925.4117647059,21326.2243697479,-21,1603.76897959184,-19700,63360,-22458.5242330265,2,2,2,0,-40033.8
"167",6676,8159,950613,29784,24,1241,1,9,3,17241,6735.57777777778,59.4,6669.97113726472,0.124003442967528,-1.8002898236403,8400,12157.32,85.205,11300,7566.66666666667,3300,4026.57836547773,-0.130129494729197,-2.33333333333333,8100,4744.32,2.42424242424242,3160.01666666667,8783.15395710689,-0.0197282379224039,-1.36985505301133,164.45,12231.45,-57.5,27626.0833333333,49220.3,200,13131.9771257266,-0.451223743237038,-0.508173128250472,30051.85,13170.60297,188.6015,9768,10076,"OWNER",691225,"f","60_70",29.8775,26,"monthly issuance",950208,"Plzen - mesto","west Bohemia",170449,0,0,0,1,1,100,10787,2.64,3.09,131,6041,6261,25032.22,259388,0.890164464023495,5.42754051392246,1.03641781162059,9.42526674437371,NA,NA,0,75840.4,-73682.4833333333,6,-831.088888888889,-405,29784,71088.62,2,8,1,0,-49020.3
"168",6965,9656,950613,139536,24,5814,1,67,87,49193,18070.4059701493,12.2,16553.1179274744,0.306765706934203,-1.46756639345197,11200,16484.43636,-0.61425,53200,11982.0836734694,14.6,12870.2054454697,1.5361889126754,1.56842194352241,9295.5,7109.8083,0.450980392156863,221.048484848485,20673.3672486726,0.243763848621036,0.325080511412262,-14.6,15326.52576,-10.25,63889.8739393939,151546.9,800,30644.1570757547,0.270955911651096,-0.376946266433804,63915.9,32232.16878,44.591125,11578,11886,"OWNER",410913,"f","40_50",57.9087,61,"monthly issuance",931114,"Trebic","south Moravia",117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059,57191.2130741203,539700,1.5081188266245,3.10808496218597,0.974905303030303,631.246127272229,NA,NA,0,5305.16363636364,70340.9624242424,-20,6088.32229667987,-19499,139536,-77039.6232895161,2,7,1,0,-150746.9
"169",6725,8489,950623,265320,36,7370,1,64,84,26409,6441.2328125,33.6,9263.78033810797,0.881954564298819,-0.948716933522193,146.65,64.12245,36.7271428571429,17700,4487.48333333333,14.6,3662.94712396615,1.13100636647219,1.83885927037384,3835,3135.699,0.186440677966102,238.447972972973,8594.65065079317,1.39876774662274,1.67532158014239,-14.6,5223.05154,-11,35566.8810810811,61993.3,700,9992.57311449955,0.302932585457158,0.476109633333845,34038.6,9342.38151,49.414,10167,10475,"OWNER",480828,"f","40_50",50.9172,19,"monthly issuance",930918,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099,34284.9471771284,469795,1.4353775455062,0.873980028833107,1.1001001001001,1112.69555656937,NA,NA,0,8584.12702702703,221168.991891892,-20,1953.74947916667,-19705,265320,-222450.925795845,2,6,1,0,-61293.3
"170",7166,10630,950624,198240,24,8260,1,11,5,19455,7095.2,43,7305.87414400221,0.236994209424861,-1.73007566819497,6000,8831.8482,63.85,13000,8540.6,2000,4222.69366636984,-0.466999640329205,-1.57138873423946,9300,2960.7522,3.65,2209.0125,9816.57269762891,0.118185646437361,-1.29503286429274,132.6,12504.39666,-32,30953.14375,51947.2,300,13022.4216144806,-0.585516298183831,-0.143993736513371,32320.25,10423.19691,116.814,12763,13071,"OWNER",560218,"m","50_60",42.9782,41,"monthly issuance",950115,"Usti nad Labem","north Bohemia",118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,27547.2388888889,390406,0.830761304826359,0.858983050847458,0.848875096974399,89.7414568726977,NA,NA,0,53016.3,114270.55625,6,-1445.4,-509,198240,-117676.461111111,2,3,2,0,-51647.2
"171",7138,10440,950703,60000,60,1000,1,48,89,11049,3840.34375,41.5,4081.98809368442,0.330822160739548,-1.60502117731093,800,1097.79117,-0.79275,7000,1881.55280898876,14.6,1538.96466496812,0.927126012065818,0.97523558630444,1950,1497.426,-0.995828571428571,123.199270072993,3846.77224762176,1.28322463280942,0.986748482152567,-700,1853.25,-0.79275,24643.2839416058,39393.9,400,5853.92888671955,-0.240833466822925,1.58565805609714,24441.5,5420.3856,41.233,12536,12844,"OWNER",461015,"m","40_50",52.8985,72,"monthly issuance",930913,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208,23886.2285714286,489688,2.04105020685759,3.84034375,0.9520264681555,487.015872451609,NA,NA,0,7391.95620437956,27964.7598540146,-41,1958.79094101124,-19790,60000,-28721.8152241919,2,4,2,0,-38993.9
"172",5970,4774,950709,465072,48,9689,1,38,65,35163,12116.3763157895,52,13125.8700566072,0.283408138081653,-1.66872801241859,600,802.16073,77.14,42880,6511.84307692308,14.6,6652.73469883742,2.70965946177793,11.737270967431,5300,4744.32,4.36842105263158,360.703883495146,13109.1783317832,0.773765418698228,1.24348301586128,-720,6642.048,-35,27778.745631068,79557.6,300,13613.1005661918,0.852408371057919,1.23853400411736,24185.9,12584.75358,122.841333333333,5760,5760,"OWNER",480508,"m","40_50",50.9492,66,"monthly issuance",940114,"Zdar nad Sazavou","south Moravia",125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247,2103,28663.8286549708,470201,1.86066773610193,1.25052908615848,0.935914552736983,1289.34569679026,NA,NA,0,17313.786407767,419979.467961165,-27,5604.5332388664,-10595,465072,-419094.384937262,2,7,2,0,-79257.6
"173",6157,5650,950710,98592,24,4108,1,13,13,36975,12494.7615384615,68.7,14073.7525852524,0.30319999144866,-1.7790539739987,900,1232.48538,-0.679777777777778,24500,9120,100,8063.31507507923,0.344185876145759,-1.34637616999423,10530,11163.978,3.5,1687.38076923077,15740.18703617,0.595791511110026,-0.583151397616169,-15.65,10228.97631,-4,54128.5653846154,78713.7,900,19656.2943813719,-0.851088077545367,-0.0241136991556172,60704.35,19307.1585,68.6354444444444,6829,6829,"OWNER",631224,"f","60_70",35.8776,10,"issuance after transaction",950108,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316,51451.6095238095,319486,1.37003964237517,3.04156804733728,1.13280839895013,58.4290172069138,NA,NA,0,40497.1384615385,3966.29615384616,0,3374.76153846154,-602,98592,-6643.25201465202,1,1,1,0,-77813.7
"174",6153,5632,950725,285600,60,4760,1,24,18,42729,11216.0125,31.1,13346.7181694623,0.992677557824986,-0.492270283683223,5076,7291.27854,2.81818181818182,33600,9639.6,30,10036.6617458197,0.890527641009699,-0.459673129959242,5800,8554.602,-0.869565217391304,575.39387755102,15706.1102239358,0.490393580851458,0.609167096460193,-30,7979.3532,2.81818181818182,49651.8918367347,126077.1,1100,26473.4218237354,0.46127482262991,-0.369395829066594,46262.4,30675.43878,24.6312727272727,6803,6803,"OWNER",801207,"f","80_90",18.8793,5,"weekly issuance",941115,"Kolin","central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,39821.6951851852,149518,1.16353505332171,2.35630514705882,1.16207951070336,496.35564635405,NA,NA,0,34523.6326530612,201424.475510204,6,1576.4125,-9610,285600,-211254.672161754,3,1,1,0,-124977.1
"175",5693,3489,950801,44088,24,1837,1,17,15,24304.5,7533.60588235294,61.8,8712.74982543331,0.462424364058564,-1.59576850808641,1200,1687.49532,-0.8199,18000,5580.18666666667,14.6,6036.26172132893,0.969772095443571,-0.616771013526765,3373,3746.5302,-0.999033112582781,1386.515625,9992.09503580639,0.395127457522735,-0.223867653685018,100.55,4946.6949,-1.0146,36548.81875,55576.8,1000,11906.808161813,-0.814272257454444,0.744568760184628,37549.7,9510.879,43.3686,4217,4217,"OWNER",510625,"f","50_60",47.9375,9,"monthly issuance",941208,"Nymburk","central Bohemia",81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,32167.4863541667,440176,1.35006341765501,4.10103749719812,0.83260796786073,31.7976943101525,NA,NA,0,33276.375,-25737.19375,2,1953.41921568627,-9593,44088,21355.8613541667,2,1,1,0,-54576.8
"176",5922,4580,950805,20220,12,1685,1,23,28,49397,11452.4347826087,90.7,14715.8955909961,1.07950058023024,-0.0960935094898452,3400,4906.36818,-0.7802,48100,8289.37857142857,14.6,10724.06191209,2.03879622648754,4.45226679748223,6050,6745.83,-0.999320930232558,613.792156862745,15994.2664763951,0.432360209519379,2.14093758812704,-14.6,5760.49404,-0.7802,41077.6352941176,122906.7,500,25420.7275660302,1.25881731378314,1.16712519987648,35380.4,18511.29882,61.6358,5521,5521,"OWNER",730515,"f","70_80",25.9485,9,"monthly issuance",940827,"Nymburk","central Bohemia",81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487,35628.3054166667,220290,1.38157941321228,6.79669720036124,0.83260796786073,32.9427474331862,NA,NA,0,7365.50588235294,-28223.1411764706,-5,3163.05621118012,-9978,20220,22773.8112990196,2,1,1,0,-122406.7
"177",5959,4727,950811,107640,24,4485,1,12,11,53613,19481.7583333333,69.6,20687.8683520937,0.174322269387248,-1.84946675595621,18171,26303.77029,58.57,46900,15314.1454545455,14.6,14293.4473557895,0.785842087787848,-0.47465075702363,14100,15596.952,-0.997525423728814,2840.23913043478,24954.1157585776,0.298083299496031,-0.675362879647583,69.6,21007.84896,58.57,50214.5043478261,107783.7,600,22727.6702252298,0.395604128444058,0.305372647670612,46317.5,23433.9756,107.875666666667,5701,5701,"OWNER",591122,"f","50_60",39.8878,2,"monthly issuance",950213,"Benesov","central Bohemia",88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,46717.644047619,359689,1.27214139314257,4.34375882571535,1.23853635942566,37.8982173883093,NA,NA,0,68165.7391304348,-10740.2434782609,1,4167.61287878788,-598,107640,7243.38317805383,2,1,1,0,-107183.7
"178",5980,4825,950818,21396,12,1783,1,34,38,16048,5691.88529411765,59.2,5807.16104175945,0.326439182161841,-1.53541910379703,3700,5338.76847,9.699,14075,3835.04545454545,14.6,3805.58012418695,0.99084399465927,0.0177425331958969,2200,3240.07404,3.85344827586207,317.719230769231,6719.2148696236,0.510555436269998,-0.044778341033255,-14.6,3632.37,-15.075,30812.9461538462,46848.9,1000,7990.97115123813,-0.62106052420737,0.948264104089393,31500.85,7574.89992,23.782,5826,5826,"OWNER",680909,"m","60_70",30.9091,15,"monthly issuance",940604,"Cesky Krumlov","south Bohemia",58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879,30895.5591111111,269909,1.48417674877136,3.19230807297681,1.01842818428184,67.3424770297917,NA,NA,0,3812.63076923077,-13229.5769230769,-4,1856.83983957219,-10214,21396,13312.1898803419,2,6,2,0,-45848.9
